ERROR,id,partner_id,partner_invoice_id,partner_shipping_id,name,date_order,pricelist_id/id,order_line/sequence,order_line/type,order_line/name,order_line/special_info,order_line/product_id,order_line/product_uom_qty,order_line/salesman_id/id,order_line/price_unit,order_line/product_uom
NO,sale_order_1006558,น่าฮวดเฮง,น่าฮวดเฮง,น่าฮวดเฮง,1004253,2013-02-02,product.list0,20,from stock,"จักรยาน MEADOW รุ่น CITY VINTAGE 26""x1 3/8 สีชมพู (YS7787)",,MCV26P,3,base.user_root,1890,คัน
NO,sale_order_1006559,"สยามพิจิตรริมน้ำ, ร้าน","สยามพิจิตรริมน้ำ, ร้าน","สยามพิจิตรริมน้ำ, ร้าน",1004254,2013-02-02,product.list0,10,from stock,"จักรยาน MEADOW รุ่น CITY VINTAGE 26""x1 3/8 สีฟ้า (YS7788)",,MCV26B,2,base.user_root,1890,คัน
NO,sale_order_1006559,"สยามพิจิตรริมน้ำ, ร้าน","สยามพิจิตรริมน้ำ, ร้าน","สยามพิจิตรริมน้ำ, ร้าน",1004254,2013-02-02,product.list0,20,from stock,"จักรยาน MEADOW รุ่น CITY VINTAGE 26""x1 3/8 สีชมพู (YS7787)",,MCV26P,2,base.user_root,1890,คัน
NO,sale_order_1006559,"สยามพิจิตรริมน้ำ, ร้าน","สยามพิจิตรริมน้ำ, ร้าน","สยามพิจิตรริมน้ำ, ร้าน",1004254,2013-02-02,product.list0,30,from stock,"จักรยาน MEADOW รุ่น CITY VINTAGE 24""x1 3/8 สีฟ้า (YS7788)",,MCV24B,3,base.user_root,1790,คัน
NO,sale_order_1006559,"สยามพิจิตรริมน้ำ, ร้าน","สยามพิจิตรริมน้ำ, ร้าน","สยามพิจิตรริมน้ำ, ร้าน",1004254,2013-02-02,product.list0,40,from stock,"จักรยาน MEADOW รุ่น CITY VINTAGE 24""x1 3/8 สีชมพู (YS7787)",,MCV24P,3,base.user_root,1790,คัน
NO,sale_order_1006560,จ.จักรยาน,จ.จักรยาน,จ.จักรยาน,1004255,2013-02-02,product.list0,10,from stock,"จักรยานไฟฟ้า MEADOW รุ่น I- LYNX 20"" สีแดง",(ตะเกียบธรรมดา),EBK003,1,base.user_root,8806,คัน
NO,sale_order_1006560,จ.จักรยาน,จ.จักรยาน,จ.จักรยาน,1004255,2013-02-02,product.list0,20,from stock,"จักรยานไฟฟ้า MEADOW รุ่น I- LYNX 20"" สีน้ำเงิน",(ตะเกียบธรรมดา),EBK004,1,base.user_root,8806,คัน
NO,sale_order_1006560,จ.จักรยาน,จ.จักรยาน,จ.จักรยาน,1004255,2013-02-02,product.list0,30,from stock,"จักรยานไฟฟ้า MEADOW รุ่น I- LYNX 20"" สีดำ",,EBK002,1,base.user_root,8906,คัน
NO,sale_order_1006560,จ.จักรยาน,จ.จักรยาน,จ.จักรยาน,1004255,2013-02-02,product.list0,40,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีแดง",,MC320R,1,base.user_root,4485,คัน
NO,sale_order_1006560,จ.จักรยาน,จ.จักรยาน,จ.จักรยาน,1004255,2013-02-02,product.list0,50,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีชมพู",,MC320P,1,base.user_root,4485,คัน
NO,sale_order_1006560,จ.จักรยาน,จ.จักรยาน,จ.จักรยาน,1004255,2013-02-02,product.list0,60,from stock,"จักรยาน MEADOW FIXGEAR 27"" รุ่น FIXIE VINTAGE สีดำ",,MFV27K,1,base.user_root,5032,คัน
NO,sale_order_1006560,จ.จักรยาน,จ.จักรยาน,จ.จักรยาน,1004255,2013-02-02,product.list0,70,from stock,"จักรยาน MEADOW FIXGEAR 27"" รุ่น FIXIE VINTAGE สีน้ำตาล",,MFV27N,1,base.user_root,5032,คัน
NO,sale_order_1006560,จ.จักรยาน,จ.จักรยาน,จ.จักรยาน,1004255,2013-02-02,product.list0,80,from stock,"จักรยาน MEADOW FIXGEAR 27"" รุ่น SUPRA สีขาว (YS701)",,MSU27W,1,base.user_root,5592,คัน
NO,sale_order_1006560,จ.จักรยาน,จ.จักรยาน,จ.จักรยาน,1004255,2013-02-02,product.list0,90,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE MINI 16"" MY13 สีแดง YS-762",,MMI16R,2,base.user_root,1886,คัน
NO,sale_order_1006560,จ.จักรยาน,จ.จักรยาน,จ.จักรยาน,1004255,2013-02-02,product.list0,100,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE MINI 16"" MY13 สีขาว YS-775",,MMI16W,2,base.user_root,1886,คัน
NO,sale_order_1006539,พี.เอส.ที.เทรดดิ้ง,พี.เอส.ที.เทรดดิ้ง,พี.เอส.ที.เทรดดิ้ง,1004234,2013-02-01,product.list0,20,from stock,"ชุดเล็ก 12"" MTB กลล. - คละสี ** ตัวถัง, ตะเกียบ, บังโคลนพลาสติก, บังโซ่ (มีอัดแกน + ถ้วยคอ)",** สีน้ำเงิน **,OEM-S-MTB-12S,50,base.user_root,220,ชุด
NO,sale_order_1006539,พี.เอส.ที.เทรดดิ้ง,พี.เอส.ที.เทรดดิ้ง,พี.เอส.ที.เทรดดิ้ง,1004234,2013-02-01,product.list0,30,from stock,"ชุดเล็ก 16"" MTB กลล. - คละสี ** ตัวถัง, ตะเกียบ, บังโคลนหล็ก + ขา, บังโซ่ (มีอัดแกน + ถ้วยคอ)",** สีน้ำเงิน **,OEM-S-MTB-16S,50,base.user_root,250,ชุด
NO,sale_order_1006540,"วี.ที.เว็นเท็กซ์, หจก.","วี.ที.เว็นเท็กซ์, หจก.","วี.ที.เว็นเท็กซ์, หจก.",1004235,2013-02-01,product.list0,10,from stock,ชุดขาจานโซ่สลัก 44T ชุบ ED,ไม่มีบังจาน,CCW004,307,base.user_root,44,ชุด
NO,sale_order_1006540,"วี.ที.เว็นเท็กซ์, หจก.","วี.ที.เว็นเท็กซ์, หจก.","วี.ที.เว็นเท็กซ์, หจก.",1004235,2013-02-01,product.list0,60,from stock,"ขาตะกร้า 20"" ยาว 320 มม., 5.6 มม., ชุบดำ",(ไทย),BSY001,415,base.user_root,12,อัน
NO,sale_order_1006540,"วี.ที.เว็นเท็กซ์, หจก.","วี.ที.เว็นเท็กซ์, หจก.","วี.ที.เว็นเท็กซ์, หจก.",1004235,2013-02-01,product.list0,70,from stock,ปลอกมือ มินิ สีฟ้า,,GRP009B,200,base.user_root,6.5,คู่
NO,sale_order_1006540,"วี.ที.เว็นเท็กซ์, หจก.","วี.ที.เว็นเท็กซ์, หจก.","วี.ที.เว็นเท็กซ์, หจก.",1004235,2013-02-01,product.list0,80,from stock,ปลอกมือ มินิ สีชมพู,,GRP009P,400,base.user_root,6.5,คู่
NO,sale_order_1006540,"วี.ที.เว็นเท็กซ์, หจก.","วี.ที.เว็นเท็กซ์, หจก.","วี.ที.เว็นเท็กซ์, หจก.",1004235,2013-02-01,product.list0,90,from stock,ปลอกมือ มินิ สีดำ,,GRP009K,400,base.user_root,6.5,คู่
NO,sale_order_1006541,"พลประไพร, ร้าน","พลประไพร, ร้าน","พลประไพร, ร้าน",1004236,2013-02-01,product.list0,10,from stock,"SKD จักรยาน MTB รุ่น RJC 24"" สีฟ้า",,RJC24SB,2,base.user_root,1008,คัน
NO,sale_order_1006541,"พลประไพร, ร้าน","พลประไพร, ร้าน","พลประไพร, ร้าน",1004236,2013-02-01,product.list0,20,from stock,"SKD จักรยาน MTB รุ่น RJC 24"" สีแดง",,RJC24R,2,base.user_root,1008,คัน
NO,sale_order_1006541,"พลประไพร, ร้าน","พลประไพร, ร้าน","พลประไพร, ร้าน",1004236,2013-02-01,product.list0,30,from stock,"SKD จักรยานเด็ก JOCKEY รุ่น X-GEN 12"" สีฟ้า",,JXG12B,2,base.user_root,803,คัน
NO,sale_order_1006541,"พลประไพร, ร้าน","พลประไพร, ร้าน","พลประไพร, ร้าน",1004236,2013-02-01,product.list0,40,from stock,"SKD จักรยานเด็ก JOCKEY รุ่น X-GEN 12"" สีแดง",,JXG12R,2,base.user_root,803,คัน
NO,sale_order_1006541,"พลประไพร, ร้าน","พลประไพร, ร้าน","พลประไพร, ร้าน",1004236,2013-02-01,product.list0,50,from stock,"SKD จักรยาน SWALLOW รุ่น CRUISER 20"" สีแดง",,WCR20R,1,base.user_root,1416,คัน
NO,sale_order_1006541,"พลประไพร, ร้าน","พลประไพร, ร้าน","พลประไพร, ร้าน",1004236,2013-02-01,product.list0,60,from stock,"SKD จักรยาน SWALLOW รุ่น CRUISER 20"" สีชมพู",,WCR20P,1,base.user_root,1416,คัน
NO,sale_order_1006541,"พลประไพร, ร้าน","พลประไพร, ร้าน","พลประไพร, ร้าน",1004236,2013-02-01,product.list0,70,from stock,"จักรยาน MEADOW รุ่น CITY VINTAGE 26""x1 3/8 สีฟ้า (YS7788)",,MCV26B,1,base.user_root,1890,คัน
NO,sale_order_1006541,"พลประไพร, ร้าน","พลประไพร, ร้าน","พลประไพร, ร้าน",1004236,2013-02-01,product.list0,80,from stock,"จักรยาน MEADOW รุ่น CITY VINTAGE 26""x1 3/8 สีเหลือง",,MCV26Y,1,base.user_root,1890,คัน
NO,sale_order_1006541,"พลประไพร, ร้าน","พลประไพร, ร้าน","พลประไพร, ร้าน",1004236,2013-02-01,product.list0,90,from stock,"SKD จักรยาน SWALLOW รุ่น CRUISER 20"" สีแดง",** สีดำ **,WCR20R,1,base.user_root,1416,คัน
NO,sale_order_1006541,"พลประไพร, ร้าน","พลประไพร, ร้าน","พลประไพร, ร้าน",1004236,2013-02-01,product.list0,100,from stock,"จักรยาน MEADOW FREESTYLE รุ่น HARO"" ชุบโครเมี่ยม",,MHR20C,3,base.user_root,1454,คัน
NO,sale_order_1006542,จักรยานบรรเทิง,จักรยานบรรเทิง,จักรยานบรรเทิง,1004237,2013-02-01,product.list0,10,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE MINI 16"" MY13 สีขาว YS-775",,MMI16W,1,base.user_root,1831,คัน
NO,sale_order_1006542,จักรยานบรรเทิง,จักรยานบรรเทิง,จักรยานบรรเทิง,1004237,2013-02-01,product.list0,20,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE METRO 16"" MY13 สีเงิน YS-7605",,MMM16S,1,base.user_root,1831,คัน
NO,sale_order_1006542,จักรยานบรรเทิง,จักรยานบรรเทิง,จักรยานบรรเทิง,1004237,2013-02-01,product.list0,30,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE SMART 20"" MY12 สีชมพู YS-749",,MMS20P,1,base.user_root,2530,คัน
NO,sale_order_1006542,จักรยานบรรเทิง,จักรยานบรรเทิง,จักรยานบรรเทิง,1004237,2013-02-01,product.list0,40,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE SMART 20"" MY12 สีฟ้า YS-7603",,MMS20SB,1,base.user_root,2530,คัน
NO,sale_order_1006543,PC BIKES SHOP (ผินฮับหลี),PC BIKES SHOP (ผินฮับหลี),PC BIKES SHOP (ผินฮับหลี),1004238,2013-02-01,product.list0,10,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE SMART 20"" MY12 สีชมพู YS-749",,MMS20P,2,base.user_root,2530,คัน
NO,sale_order_1006543,PC BIKES SHOP (ผินฮับหลี),PC BIKES SHOP (ผินฮับหลี),PC BIKES SHOP (ผินฮับหลี),1004238,2013-02-01,product.list0,20,from stock,"จักรยาน MEADOW รุ่น CITY VINTAGE 26""x1 3/8 สีเหลือง",,MCV26Y,2,base.user_root,1890,คัน
NO,sale_order_1006543,PC BIKES SHOP (ผินฮับหลี),PC BIKES SHOP (ผินฮับหลี),PC BIKES SHOP (ผินฮับหลี),1004238,2013-02-01,product.list0,30,from stock,"จักรยาน MEADOW FREESTYLE รุ่น FUSION 20"" MY11 สีดำ",,MFS20K,1,base.user_root,2360,คัน
NO,sale_order_1006543,PC BIKES SHOP (ผินฮับหลี),PC BIKES SHOP (ผินฮับหลี),PC BIKES SHOP (ผินฮับหลี),1004238,2013-02-01,product.list0,40,from stock,"จักรยาน MEADOW FREESTYLE รุ่น FUSION 20"" MY11 สีขาว",,MFS20W,1,base.user_root,2360,คัน
NO,sale_order_1006545,อะหลั่ยกลการ,อะหลั่ยกลการ,อะหลั่ยกลการ,1004240,2013-02-01,product.list0,10,from stock,"จักรยานสามล้อไฟฟ้า MEADOW รุ่น I- LYNX 20"" 3W สีชมพู",,EBK015,1,base.user_root,11666,คัน
NO,sale_order_1006546,เสมอการช่าง,เสมอการช่าง,เสมอการช่าง,1004241,2013-02-01,product.list0,10,from stock,"จักรยานสามล้อไฟฟ้า MEADOW รุ่น I- LYNX 20"" 3W สีบรอนซ์",,EBK013,1,base.user_root,11666,คัน
NO,sale_order_1006546,เสมอการช่าง,เสมอการช่าง,เสมอการช่าง,1004241,2013-02-01,product.list0,20,from stock,"จักรยานสามล้อไฟฟ้า MEADOW รุ่น I- LYNX 20"" 3W สีชมพู",,EBK015,1,base.user_root,11666,คัน
NO,sale_order_1006546,เสมอการช่าง,เสมอการช่าง,เสมอการช่าง,1004241,2013-02-01,product.list0,30,from stock,"จักรยานสามล้อไฟฟ้า MEADOW รุ่น I- LYNX 20"" 3W สีฟ้า",,EBK014,1,base.user_root,11666,คัน
NO,sale_order_1006503,เพชรเจริญ,เพชรเจริญ,เพชรเจริญ,1004198,2013-01-31,product.list0,10,from stock,"จักรยาน MEADOW รุ่น CITY VINTAGE 24""x1 3/8 สีเหลือง",,MCV24Y,3,base.user_root,1790,คัน
NO,sale_order_1006503,เพชรเจริญ,เพชรเจริญ,เพชรเจริญ,1004198,2013-01-31,product.list0,40,from stock,"จักรยาน MEADOW รุ่น CITY VINTAGE 26""x1 3/8 สีเหลือง",,MCV26Y,3,base.user_root,1890,คัน
NO,sale_order_1006504,เพชรเจริญ,เพชรเจริญ,เพชรเจริญ,1004199,2013-01-31,product.list0,10,from stock,"SKD จักรยาน MTB รุ่น RJC 24"" สีแดง","** ยางไทย, ล้ออัลลอยด์ **",RJC24R,4,base.user_root,1133,คัน
NO,sale_order_1006504,เพชรเจริญ,เพชรเจริญ,เพชรเจริญ,1004199,2013-01-31,product.list0,20,from stock,"SKD จักรยาน MTB รุ่น RJC 24"" สีฟ้า","** ยางไทย, ล้ออัลลอยด์ **",RJC24SB,3,base.user_root,1133,คัน
NO,sale_order_1006504,เพชรเจริญ,เพชรเจริญ,เพชรเจริญ,1004199,2013-01-31,product.list0,30,from stock,"SKD จักรยาน MTB รุ่น RJC 24"" สีชมพู","** ยางไทย, ล้ออัลลอยด์ **",RJC24P,3,base.user_root,1133,คัน
NO,sale_order_1006504,เพชรเจริญ,เพชรเจริญ,เพชรเจริญ,1004199,2013-01-31,product.list0,40,from stock,"SKD จักรยาน SWALLOW รุ่น CRUISER 20"" สีแดง","** ยางไทย, ล้ออัลลอยด์ **",WCR20R,2,base.user_root,1495,คัน
NO,sale_order_1006504,เพชรเจริญ,เพชรเจริญ,เพชรเจริญ,1004199,2013-01-31,product.list0,50,from stock,"SKD จักรยาน SWALLOW รุ่น CRUISER 20"" สีชมพู","** ยางไทย, ล้ออัลลอยด์ **",WCR20P,2,base.user_root,1495,คัน
NO,sale_order_1006504,เพชรเจริญ,เพชรเจริญ,เพชรเจริญ,1004199,2013-01-31,product.list0,60,from stock,"SKD จักรยาน SWALLOW รุ่น CRUISER 20"" สีฟ้า","** ยางไทย, ล้ออัลลอยด์ **",WCR20SB,2,base.user_root,1495,คัน
NO,sale_order_1006504,เพชรเจริญ,เพชรเจริญ,เพชรเจริญ,1004199,2013-01-31,product.list0,70,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE MINI 16"" MY13 สีขาว YS-775",,MMI16W,1,base.user_root,1946,คัน
NO,sale_order_1006504,เพชรเจริญ,เพชรเจริญ,เพชรเจริญ,1004199,2013-01-31,product.list0,80,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE MINI 16"" MY13 สีแดง YS-762",,MMI16R,1,base.user_root,1946,คัน
NO,sale_order_1006504,เพชรเจริญ,เพชรเจริญ,เพชรเจริญ,1004199,2013-01-31,product.list0,90,from stock,"จักรยาน MEADOW MTB รุ่น POWERSHOT 26"" MY13 สีเทา",,MPS26G13,1,base.user_root,3246,คัน
NO,sale_order_1006504,เพชรเจริญ,เพชรเจริญ,เพชรเจริญ,1004199,2013-01-31,product.list0,100,from stock,"จักรยาน MEADOW MTB รุ่น POWERSHOT 26"" MY13 สีฟ้า",,MPS26SB13,1,base.user_root,3246,คัน
NO,sale_order_1006505,"เจริญทรัพย์, ร้าน","เจริญทรัพย์, ร้าน","เจริญทรัพย์, ร้าน",1004200,2013-01-31,product.list0,10,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีบรอนซ์",,MC320S,1,base.user_root,4485,คัน
NO,sale_order_1006505,"เจริญทรัพย์, ร้าน","เจริญทรัพย์, ร้าน","เจริญทรัพย์, ร้าน",1004200,2013-01-31,product.list0,20,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีฟ้า",,MC320SB,1,base.user_root,4485,คัน
NO,sale_order_1006505,"เจริญทรัพย์, ร้าน","เจริญทรัพย์, ร้าน","เจริญทรัพย์, ร้าน",1004200,2013-01-31,product.list0,30,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีแดง",,MC320R,1,base.user_root,4485,คัน
NO,sale_order_1006506,Rayong city bike,Rayong city bike,Rayong city bike,1004201,2013-01-31,product.list0,10,from stock,"จักรยาน MEADOW รุ่น CITY VINTAGE 26""x1 3/8 สีเหลือง",,MCV26Y,4,base.user_root,1890,คัน
NO,sale_order_1006506,Rayong city bike,Rayong city bike,Rayong city bike,1004201,2013-01-31,product.list0,20,from stock,"จักรยาน MEADOW รุ่น CITY VINTAGE 26""x1 3/8 สีฟ้า (YS7788)",,MCV26B,3,base.user_root,1890,คัน
NO,sale_order_1006506,Rayong city bike,Rayong city bike,Rayong city bike,1004201,2013-01-31,product.list0,30,from stock,"จักรยาน MEADOW รุ่น CITY VINTAGE 26""x1 3/8 สีชมพู (YS7787)",,MCV26P,3,base.user_root,1890,คัน
NO,sale_order_1006508,"สหจักรยาน, ร้าน ระยอง","สหจักรยาน, ร้าน ระยอง","สหจักรยาน, ร้าน ระยอง",1004203,2013-01-31,product.list0,50,from stock,"จักรยาน MEADOW FREESTYLE รุ่น HARO"" ชุบโครเมี่ยม",,MHR20C,10,base.user_root,1377,คัน
NO,sale_order_1006508,"สหจักรยาน, ร้าน ระยอง","สหจักรยาน, ร้าน ระยอง","สหจักรยาน, ร้าน ระยอง",1004203,2013-01-31,product.list0,60,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีบรอนซ์",,MC320S,1,base.user_root,4485,คัน
NO,sale_order_1006508,"สหจักรยาน, ร้าน ระยอง","สหจักรยาน, ร้าน ระยอง","สหจักรยาน, ร้าน ระยอง",1004203,2013-01-31,product.list0,70,from stock,"จักรยานสามล้อ MEADOW รุ่น CITY LYNX 20"" 3W สีแดง",,MC320R,1,base.user_root,4485,คัน
NO,sale_order_1006509,เจริญเมือง,เจริญเมือง,เจริญเมือง,1004204,2013-01-31,product.list0,10,from stock,"จักรยาน MEADOW รุ่น CITY VINTAGE 26""x1 3/8 สีเหลือง",,MCV26Y,3,base.user_root,1890,คัน
NO,sale_order_1006510,"สุรพลจักรยาน, ร้าน","สุรพลจักรยาน, ร้าน","สุรพลจักรยาน, ร้าน",1004205,2013-01-31,product.list0,10,from stock,"จักรยาน MEADOW CITY รุ่น CITY LYNX 24"" สีแดง",,MCL24R,10,base.user_root,1800,คัน
NO,sale_order_1006510,"สุรพลจักรยาน, ร้าน","สุรพลจักรยาน, ร้าน","สุรพลจักรยาน, ร้าน",1004205,2013-01-31,product.list0,20,from stock,"จักรยาน MEADOW CITY รุ่น CITY LYNX 24"" สีน้ำเงิน",,MCL24B,10,base.user_root,1800,คัน
NO,sale_order_1006510,"สุรพลจักรยาน, ร้าน","สุรพลจักรยาน, ร้าน","สุรพลจักรยาน, ร้าน",1004205,2013-01-31,product.list0,30,from stock,"จักรยาน MEADOW CITY รุ่น CITY LYNX 24"" สีดำ",,MCL24K,10,base.user_root,1800,คัน
NO,sale_order_1006511,"สหจักรยาน, ร้าน ระยอง","สหจักรยาน, ร้าน ระยอง","สหจักรยาน, ร้าน ระยอง",1004206,2013-01-31,product.list0,110,from stock,ชุดเบรค CALIPER อัลลอย WINZIP หน้า/หลัง สีดำ,,BRKCLPRK,2,base.user_root,350,ชุด
NO,sale_order_1006511,"สหจักรยาน, ร้าน ระยอง","สหจักรยาน, ร้าน ระยอง","สหจักรยาน, ร้าน ระยอง",1004206,2013-01-31,product.list0,120,from stock,มือเบรค อัลลอย WINZIP ซ้าย/ขวา สีดำ,,BLVAK,2,base.user_root,175,ชุด
NO,sale_order_1006511,"สหจักรยาน, ร้าน ระยอง","สหจักรยาน, ร้าน ระยอง","สหจักรยาน, ร้าน ระยอง",1004206,2013-01-31,product.list0,130,from stock,ชุดจานโซ่ FIXED GEAR 46Tx170 สีขาว-ชมพู,,CCWXDAWP,1,base.user_root,525,ชุด
NO,sale_order_1006511,"สหจักรยาน, ร้าน ระยอง","สหจักรยาน, ร้าน ระยอง","สหจักรยาน, ร้าน ระยอง",1004206,2013-01-31,product.list0,140,from stock,ชุดจานโซ่ FIXED GEAR 46Tx170 จานสีน้ำเงิน-ขาสีน้ำเงิน,,CCWXDABB,1,base.user_root,525,ชุด
NO,sale_order_1006511,"สหจักรยาน, ร้าน ระยอง","สหจักรยาน, ร้าน ระยอง","สหจักรยาน, ร้าน ระยอง",1004206,2013-01-31,product.list0,150,from stock,ชี่ลวดสแดนเลส 14G x 268mm พร้อมหัวนิปเปิล 14mm สีดำ,,SPKAK,4,base.user_root,385,กุรุส
NO,sale_order_1006511,"สหจักรยาน, ร้าน ระยอง","สหจักรยาน, ร้าน ระยอง","สหจักรยาน, ร้าน ระยอง",1004206,2013-01-31,product.list0,160,from stock,ชี่ลวดสแดนเลส 14G x 268mm พร้อมหัวนิปเปิล 14mm สีแดง,,SPKAR,1,base.user_root,385,กุรุส
NO,sale_order_1006512,"ปิยะพานิชย์, ร้าน","ปิยะพานิชย์, ร้าน","ปิยะพานิชย์, ร้าน",1004207,2013-01-31,product.list0,10,from stock,ขาตั้ง BMX 12 ชุบซิงค์,,KST001,60,base.user_root,14,โหล
NO,sale_order_1006512,"ปิยะพานิชย์, ร้าน","ปิยะพานิชย์, ร้าน","ปิยะพานิชย์, ร้าน",1004207,2013-01-31,product.list0,20,from stock,ขาตั้ง BMX 12 ชุบซิงค์,,KST001,60,base.user_root,14,โหล
NO,sale_order_1006512,"ปิยะพานิชย์, ร้าน","ปิยะพานิชย์, ร้าน","ปิยะพานิชย์, ร้าน",1004207,2013-01-31,product.list0,30,from stock,ขาตั้ง BMX 16 ชุบซิงค์,,KST002,120,base.user_root,14,โหล
NO,sale_order_1006512,"ปิยะพานิชย์, ร้าน","ปิยะพานิชย์, ร้าน","ปิยะพานิชย์, ร้าน",1004207,2013-01-31,product.list0,40,from stock,ใบจานโซ่ 44T ใบพัด บาง  ชุบดำ,,CWL005,50,base.user_root,23,อัน
NO,sale_order_1006513,สมบัติ จักรยาน,สมบัติ จักรยาน,สมบัติ จักรยาน,1004208,2013-01-31,product.list0,10,from stock,"ชุดตะกร้าหน้า MTB 24"" สีดำพร้อมขาตะกร้าและหลักตะกร้า",,BKT004,40,base.user_root,53,ชุด
NO,sale_order_1006516,เจริญชัยจักรยาน,เจริญชัยจักรยาน,เจริญชัยจักรยาน,1004211,2013-01-31,product.list0,10,from stock,"วงล้อเหล็ก 26""*1-3/8*14G*32H+40H ชบโครเมี่ยม ZLS-006",,RIM040,50,base.user_root,140,คู่
NO,sale_order_1006516,เจริญชัยจักรยาน,เจริญชัยจักรยาน,เจริญชัยจักรยาน,1004211,2013-01-31,product.list0,20,from stock,"ซี่ลวดเหล็ก 14G*281มม. (26""*1-3/8) ชุบซิงค์ พร้อมหัวซี่ลวดขึ้นมือ",,SPK032,500,base.user_root,63,กุรุส
NO,sale_order_1006516,เจริญชัยจักรยาน,เจริญชัยจักรยาน,เจริญชัยจักรยาน,1004211,2013-01-31,product.list0,50,from stock,"ชุดใหญ่ 26""SPORT  ไม่มีกุญแจคอ ลูไซด์ฟ้า  * ตัวถัง, ตะเกียบ, ถุงอะไหล่, บังโคลน, บังโซ่นกหวีด, บังล้อ, แฮนด์ + คอ SPORT, บันได, พักเท้า, ขาตั้ง, ขาตะกร้า *","** ไม่เอาบังล้อ, ไม่เอาบังโซ่ **",OEM_ESSO_26_B,10,base.user_root,624,ชุด
NO,sale_order_1006517,"ป.ไบค์, ร้าน","ป.ไบค์, ร้าน","ป.ไบค์, ร้าน",1004212,2013-01-31,product.list0,10,from stock,"จักรยาน OPTIMA MTB ALLOY รุ่น NOVA 4000 Size M (17"") สีดำ",,OP13NV4000MK,1,base.user_root,10792,คัน
NO,sale_order_1006518,เจริญพานิช,เจริญพานิช,เจริญพานิช,1004213,2013-01-31,product.list0,10,from stock,"จักรยาน MEADOW FREESTYLE รุ่น HARO"" ชุบโครเมี่ยม",,MHR20C,4,base.user_root,1377,คัน
NO,sale_order_1006518,เจริญพานิช,เจริญพานิช,เจริญพานิช,1004213,2013-01-31,product.list0,20,from stock,"จักรยาน MEADOW รุ่น CITY VINTAGE 24""x1 3/8 สีเหลือง",,MCV24Y,2,base.user_root,1790,คัน
NO,sale_order_1006519,สหชัยวิทยุจักรยาน (ABC),สหชัยวิทยุจักรยาน (ABC),สหชัยวิทยุจักรยาน (ABC),1004214,2013-01-31,product.list0,10,from stock,"จักรยาน MEADOW FREESTYLE รุ่น SWING ARM LITE 20"" สีแดง",,MSL20R,4,base.user_root,1360,คัน
NO,sale_order_1006519,สหชัยวิทยุจักรยาน (ABC),สหชัยวิทยุจักรยาน (ABC),สหชัยวิทยุจักรยาน (ABC),1004214,2013-01-31,product.list0,20,from stock,"จักรยาน MEADOW FREESTYLE รุ่น SWING ARM LITE 20"" สีน้ำเงิน",,MSL20B,3,base.user_root,1360,คัน
NO,sale_order_1006519,สหชัยวิทยุจักรยาน (ABC),สหชัยวิทยุจักรยาน (ABC),สหชัยวิทยุจักรยาน (ABC),1004214,2013-01-31,product.list0,30,from stock,"จักรยาน MEADOW FREESTYLE รุ่น SWING ARM LITE 20"" สีดำ",,MSL20K,3,base.user_root,1360,คัน
NO,sale_order_1006519,สหชัยวิทยุจักรยาน (ABC),สหชัยวิทยุจักรยาน (ABC),สหชัยวิทยุจักรยาน (ABC),1004214,2013-01-31,product.list0,40,from stock,"จักรยาน MEADOW FREESTYLE รุ่น SWING ARM 20"" สีแดง",,MSA20R,4,base.user_root,1490,คัน
NO,sale_order_1006519,สหชัยวิทยุจักรยาน (ABC),สหชัยวิทยุจักรยาน (ABC),สหชัยวิทยุจักรยาน (ABC),1004214,2013-01-31,product.list0,50,from stock,"จักรยาน MEADOW FREESTYLE รุ่น SWING ARM 20"" สีน้ำเงิน",,MSA20B,3,base.user_root,1490,คัน
NO,sale_order_1006519,สหชัยวิทยุจักรยาน (ABC),สหชัยวิทยุจักรยาน (ABC),สหชัยวิทยุจักรยาน (ABC),1004214,2013-01-31,product.list0,60,from stock,"จักรยาน MEADOW FREESTYLE รุ่น SWING ARM 20"" สีดำ",,MSA20K,3,base.user_root,1490,คัน
NO,sale_order_1006520,นิวจักรยานศิลป์,นิวจักรยานศิลป์,นิวจักรยานศิลป์,1004215,2013-01-31,product.list0,10,from stock,"จักรยาน MEADOW FOLDING รุ่น MOVE MINI 16"" MY13 สีขาว YS-775",,MMI16W,3,base.user_root,1831,คัน
